favourite_count, up_count, category, comment_count, following_count, favourites_count, followers_count, subscribe_count, videos_count, vv_count, Popularity_rank
0,0,15,0,1,0,0,0,6,118,1
0,0,23,0,40,1,1174,1174,74,4872494,1
0,0,22,0,1,0,2504,2504,272,1089570,1
0,3,2,0,1,0,26062,26062,609,3624902,2
0,1,17,0,0,0,0,0,2,292,2
0,0,10,0,0,0,0,0,1,86,1
0,28,3,15,0,4,1827,1827,267,1208342,3
0,5,10,0,19,0,38,38,82,18646,2
0,0,10,0,0,0,0,0,7,242,2
0,1212,7,567,0,0,5334,5334,75,7667277,3
0,0,13,0,9,15,23,23,43,36544,2
0,0,17,0,0,2,0,0,2,30,1
0,0,10,0,23,3,16,16,91,8869,2
0,0,1,0,0,0,0,0,20,48,1
0,0,10,0,0,0,0,0,5,530,2
0,0,14,0,0,0,0,0,2,22,1
0,0,10,0,2,3,1,1,6,1879,2
0,0,12,0,0,1,0,0,5,47,1
0,0,1,0,0,0,1,1,19,3820,1
0,0,4,0,3,1,0,0,1,3,1
0,1,12,0,4,1,2,2,2,9,1
0,0,1,0,0,0,0,0,78,236,1
0,0,12,0,0,15,1,1,2,2357,1
0,19,8,17,8,35,951,951,236,172879,3
0,0,13,0,0,0,1,1,38,233,1
0,0,18,0,0,0,171,171,2027,704469,2
0,1,17,0,0,1,0,0,4,178,2
0,0,1,0,0,0,1,1,39,1263,1
0,0,7,0,0,0,1,1,12,1262,1
0,0,14,0,0,0,0,0,1,9,1
0,0,20,0,4,1,2,2,5,225,1
0,0,17,0,0,0,0,0,1,11,1
0,0,18,0,177,94,193,193,494,694601,2
0,1,2,0,28,1,492,492,580,3495572,2
0,0,16,0,40,5629,1078,1078,2421,8327530,1
0,0,5,0,0,0,0,0,23,39,1
0,0,2,0,0,0,2,2,20,1113,1
0,0,1,0,0,0,0,0,2,125,1
0,0,7,0,0,0,8,8,75,64107,1
0,0,1,0,6,1,8,8,72,44835,2
0,0,15,0,0,0,0,0,22,166,1
0,1,10,1,27,1,47,47,162,11322,2
0,0,13,0,2,9,1,1,22,816,1
0,10,3,1,13,0,53,53,37,40975,3
0,6,8,4,3015,3,1353,1353,36,280742,2
0,0,5,0,3,100,7,7,30,6150,1
0,0,4,0,11,69,33,33,189,63184,1
0,9,8,11,0,1,0,0,1,2208,2
0,0,20,0,7657,2,1770,1770,127,31692,1
0,3,8,0,0,0,0,0,19,1238,2
0,5,2,3,54,38,951,951,46,386913,2
0,1,7,0,2,2,18,18,261,49240,1
0,0,12,0,0,4,1,1,13,794,1
0,1,10,0,1,2,10,10,95,20800,2
0,1,10,0,0,0,0,0,6,559,2
0,0,6,0,0,0,0,0,4,69,1
0,10,8,6,17,171,49055,49055,246,10888960,2
0,2,10,0,87,2,737,737,1661,2138668,2
0,1,2,1,5,4,1,1,33,3114,1
0,0,17,0,0,1,0,0,5,110,1
0,0,6,0,30,0,23,23,273,12831,1
0,0,9,0,0,1,0,0,8,412,1
0,0,12,0,15,1,13,13,12,749,1
0,0,12,0,0,0,0,0,3,55,1
0,2,8,0,0,0,0,0,1,115,2
0,0,6,0,0,0,1,1,39,567,1
0,0,17,0,1,0,0,0,2806,9191,1
0,0,4,0,0,0,0,0,2,9,1
0,0,22,0,1,2,0,0,2,58,1
0,0,21,0,0,0,0,0,8,146,1
0,2,7,0,0,0,0,0,4,541,2
0,1,1,0,0,0,0,0,3,1169,3
0,0,13,0,0,0,0,0,2,18,1
0,0,9,0,0,0,0,0,9,31,1
0,0,12,0,0,0,0,0,1,3,1
0,0,20,0,0,0,0,0,5,13,1
0,37,6,21,187,0,14792,14792,192,1011752,3
0,259,3,308,0,0,41785,41785,342,5090555,3
0,0,22,0,0,0,0,0,5,28,1
0,0,10,0,14,3,0,0,2,208,2
0,0,22,0,0,0,0,0,5,17,1
0,0,16,0,48,31,0,0,4,57,1
0,0,12,1,60,7,28,28,46,7192,1
0,0,21,0,7,2,0,0,6,139,1
0,0,22,0,0,0,0,0,4,19,1
0,2,12,0,38,4,3,3,40,1288,1
0,0,10,1,47,1,20,20,31,8703,3
0,0,10,0,1,0,0,0,0,205,2
0,0,12,0,392,5,22,22,71,1094,1
0,0,1,0,0,0,0,0,12,1122,1
0,0,15,0,0,0,0,0,8,533,2
0,0,14,0,1,5,0,0,3,48,1
0,0,13,0,0,0,0,0,23,701,1
0,0,22,0,0,0,122,122,1627,124279,1
0,0,6,0,0,0,0,0,4,48,1
0,2,10,1,36,42,396,396,388,197649,2
0,32,2,9,5,0,51336,51336,3429,173726542,3
0,0,5,0,4,2,1,1,23,1526,1
0,2,7,0,0,0,0,0,2,244,2
0,0,14,0,0,0,0,0,4,245,2
0,0,4,0,0,0,0,0,2,260,1
0,0,6,0,0,0,16,16,3580,37985,1
0,0,1,0,0,0,0,0,22,91,1
0,2,21,2,29,20,18,18,36,922,1
0,1,10,0,0,1,0,0,1,587,3
0,0,12,0,34,3,1,1,6,49,1
0,0,5,0,4,1,1,1,5,726,1
0,0,5,0,0,0,2,2,12,1746,1
0,5,22,2,2,1,526,526,132,665353,2
0,0,21,0,32,5,0,0,16,305,1
0,1,5,1,26,0,0,0,4,44,1
0,0,10,0,0,0,0,0,1,344,2
0,0,10,0,1,1,3,3,8,3149,2
0,1,17,0,0,3,1,1,295,2521,1
0,0,9,0,7,1,1,1,4,51,1
0,0,7,0,0,0,0,0,20,4014,1
0,0,5,0,3,0,3,3,28,1637,1
0,0,2,0,0,0,0,0,4,137,1
0,0,17,0,0,0,0,0,4,29,1
0,0,6,1,21,20,8789,8789,140,1383464,2
0,40,2,46,9852,409,20685,20685,1640,12537349,3
0,0,12,0,0,0,0,0,3,224,1
0,0,7,0,0,0,0,0,3,93,1
0,0,7,2,34,2,44,44,96,29458,1
0,0,5,0,4,19,0,0,133,14314,1
0,0,13,0,0,0,0,0,1,5,1
0,0,6,0,0,1,1,1,9,2146,1
0,0,13,0,0,0,0,0,1,3,1
0,0,10,0,3,0,0,0,0,180,2
0,0,12,0,0,0,0,0,1,2,1
0,0,14,0,0,0,0,0,1,26,1
0,3,10,2,0,0,14,14,8,3709,2
0,0,20,0,30,90,211,211,269,172115,1
0,0,11,0,0,2,0,0,79,2091,1
0,0,14,0,6,6,0,0,2,29,1
0,0,10,0,0,3,0,0,1,98,1
0,0,22,0,2,13,0,0,108,404,1
0,5,3,0,209,5,98636,98636,11364,116122873,3
0,0,10,0,0,0,5,5,6,2029,2
0,0,12,0,19,4,2,2,1,3,1
0,0,16,0,6587,43,1497,1497,1133,363267,1
0,0,1,0,0,0,1,1,3,118,1
0,5,21,0,11,6,73,73,15,10604,2
0,0,19,0,0,0,0,0,2,10,1
0,1,10,0,23,114,2267,2267,271,3663575,3
0,0,10,0,0,0,0,0,2,55,1
0,0,8,0,0,2,0,0,1,122,2
0,0,10,0,4,0,0,0,2,133,2
0,0,13,0,3,0,0,0,7,529,1
0,4,3,4,13,8,162,162,145,21304,1
0,1,12,0,3,5,0,0,2,7,1
0,1,1,1,0,0,0,0,8,30,1
0,0,4,0,0,0,0,0,2,12,1
0,1,2,0,79,21,542,542,130,51084,2
0,0,12,2,31,16,20,20,5,1072,1
0,0,13,0,0,0,0,0,3,12,1
0,0,19,0,7,2,83,83,364,9368,1
0,0,4,0,1544,1,1070,1070,10,277728,1
0,1,21,0,2,1,3,3,9,18485,1
0,1,2,0,7,9,1148,1148,294,1154552,1
0,0,6,0,31,24,8,8,20,1493,1
0,10,3,3,52,3,76,76,47,10148,2
0,0,3,0,2,286,3,3,19,759,1
0,1,12,0,46,7,3,3,17,635,1
0,0,15,0,8,22,117,117,1569,917421,1
0,0,14,0,6,6,9,9,67,55765,1
0,0,9,0,2,2,65,65,902,244066,1
0,0,13,0,0,0,0,0,5,29,1
0,0,2,0,0,3,46,46,17,257463,2
0,2,10,1,0,0,0,0,1,197,2
0,0,12,0,0,0,0,0,14,193,1
0,1,9,0,0,0,0,0,3,31,1
0,0,12,0,0,0,0,0,1,4,1
0,0,10,0,0,0,0,0,2,65,1
0,0,4,0,0,1,0,0,1,13,1
0,1,17,0,0,0,0,0,0,20,1
0,1,10,0,2,1,63,63,62,72557,3
0,10087,8,2,3,3,5,5,4,184320,3
0,0,19,0,1,1,5,5,67,26265,1
0,0,1,0,0,0,60,60,129,20507,2
0,0,9,0,0,0,0,0,1,26,1
0,1,4,0,15,3,439,439,111,78196,1
0,2,16,2,0,0,0,0,3,276,1
0,5,3,4,2213,11,12255,12255,1223,5447517,2
0,0,21,0,3,1,3,3,166,4661,1
0,6,18,3,5,1,6334,6334,290,10511395,3
0,1,2,0,2,0,1,1,10,469,1
0,0,20,0,1,0,51,51,960,70584,1
0,0,12,0,60,0,12,12,30,2050,1
0,0,3,1,23,8,1,1,5,303,1
0,0,10,0,2,6,36,36,87,124879,2
0,1,4,0,4,4,4,4,27,17097,2
0,0,21,0,0,0,0,0,36,3043,1
0,1,2,0,0,0,0,0,8,674,1
0,0,12,0,0,1,1,1,21,672,1
0,0,10,0,44,65,3,3,5,621,2
0,320,3,56,10,6,310710,310710,535,34267848,3
0,2,10,0,1,1,0,0,1,126,2
0,1,7,0,20,2,28,28,1102,91968,2
0,0,21,0,0,1,0,0,1,110,1
0,0,22,0,1,0,13,13,24,45984,2
0,0,4,0,0,0,0,0,4,477,1
0,1,10,0,0,0,0,0,2,159,2
0,1,10,0,7,6,1,1,37,29343,2
0,0,12,0,27,4,0,0,8,31,1
0,9,3,9,27,0,913,913,52,53195,2
0,0,9,0,0,0,0,0,1,6,1
0,1,8,0,0,0,6,6,50,1991,2
0,0,12,0,0,0,2,2,7,24,1
0,1,13,0,8,10,0,0,2,14,1
0,60,2,39,109,77,11231,11231,191,3322006,3
0,1,6,1,268,9,38,38,1,10,1
0,0,6,0,1,0,0,0,10,151,1
0,0,9,0,0,0,4,4,16,309,1
0,0,6,0,2,4,331,331,2200,894151,1
0,1,11,0,26,181,9,9,55,9285,1
0,0,12,0,1,0,1,1,63,333,1
0,0,19,0,2,2,1,1,39,1872,1
0,0,10,0,1,3,2,2,10,1757,1
0,0,14,0,0,0,0,0,15,500,1
0,0,5,0,0,2,1,1,17,855,1
0,1,12,0,100,401,64,64,24,1490,2
0,0,2,0,0,0,0,0,22,407,1
0,1,16,0,3,0,0,0,1,18,1
0,1,17,0,0,0,1,1,13,245,1
0,4,8,1,111,309,571,571,447,629218,2
0,42,2,94,2145,9,3178,3178,102,446898,3
0,0,22,0,0,0,0,0,4,20,1
0,0,1,0,0,0,0,0,3,470,2
0,0,5,1,0,0,0,0,1,5,1
0,0,12,0,7,58,0,0,7,24,1
0,1,1,0,10,8,542,542,615,323091,1
0,0,21,0,3,2,0,0,46,2107,1
0,0,12,0,34,82,39,39,409,99554,1
0,0,3,0,2,0,3,3,17,3498,1
0,0,10,0,0,0,0,0,12,204,2
0,0,10,1,0,3,0,0,3,314,2
0,1,17,0,6,1,5,5,10,657,1
0,0,1,0,0,3,8,8,325,35568,1
0,0,4,0,7,15,118,118,488,84319,1
0,1,16,0,0,0,0,0,2,71,1
0,0,1,0,0,0,11,11,59,866,1
0,0,10,0,13,1,1,1,22,1400,1
0,0,22,0,7,1,2,2,11,328,1
0,0,12,0,0,1,0,0,30,140,1
0,0,19,0,1,1,10,10,329,39652,1
0,0,3,0,9,0,1,1,6,85,1
0,0,8,0,0,0,0,0,2,224,2
0,0,4,0,1,0,1,1,20,3300,1
0,0,5,0,0,0,1,1,30,3131,1
0,0,21,0,3,0,1,1,341,3539,1
0,0,19,0,0,0,0,0,2,4,1
0,0,8,0,0,0,0,0,0,126,2
0,21,2,60,1033,186,1475,1475,142,590245,3
0,0,12,0,363,96,26,26,82,745,1
0,0,11,0,14,1,60,60,191,175986,2
0,1,10,0,0,0,0,0,2,156,2
0,6,11,5,3,1,7892,7892,600,6474097,2
0,11,8,8,2,0,2115,2115,3400,8154203,2
0,0,20,0,0,0,0,0,1,35,1
0,0,14,0,2,0,2,2,3,34,1
0,1,12,0,12,0,2,2,2,48,1
0,0,5,0,0,0,0,0,17,114,1
0,0,7,0,0,1,48,48,31,167728,1
0,0,19,0,0,0,0,0,4,12,1
0,4,1,0,0,0,1,1,2,329,2
0,1,10,0,25,4,1,1,2,183,2
0,0,19,0,4,0,0,0,8,304,1
0,2,10,0,23,10,3,3,6,294,2
0,0,1,0,0,0,6,6,428,2128,1
0,0,19,0,5,0,37,37,159,335853,1
0,0,21,0,3,0,0,0,11,3510,1
0,0,6,0,3,11,0,0,2,15,1
0,0,18,0,2,0,184,184,173,430764,1
0,1,2,1,3,1,10,10,137,19494,2
0,10,22,5,13,1,3620,3620,49,176459,2
0,0,9,0,0,0,0,0,3,532,2
0,3,2,5,66,459,19,19,43,10359,2
0,0,21,0,0,0,0,0,1,0,1
0,6,8,3,21,1,12,12,34,15548,2
0,0,17,0,0,0,0,0,5,101,1
0,0,21,0,2,0,0,0,9,358,1
0,0,5,0,0,0,0,0,1,50,1
0,0,10,0,0,0,0,0,34,6877,2
0,1,22,0,0,0,4,4,6,896,2
0,1,10,0,0,1,8,8,32,3769,2
0,0,10,0,9,0,30,30,193,246866,2
0,1,10,0,2,0,28,28,192,224703,2
0,0,5,0,0,0,0,0,2,79,1
0,0,1,0,3,1,0,0,3,203,1
0,0,15,0,1,1,1,1,10,47091,1
0,1,3,0,1,0,3205,3205,1927,2232828,2
0,1,6,0,3,3,17,17,43,1782,1
0,0,15,0,36,1,1820,1820,16054,7388149,1
0,0,5,0,1,5,0,0,48,285,1
0,0,2,1,0,0,96,96,157,23598,1
0,0,21,0,0,22,1,1,23,13469,1
0,0,21,0,0,0,0,0,1,13,1
0,0,1,0,0,0,14,14,1573,6338,1
0,1,3,2,47,6,0,0,7,101,1
0,0,12,0,0,0,0,0,2,21,1
0,0,13,0,0,0,1,1,702,2131,1
0,0,1,0,0,0,0,0,2,54,1
0,0,1,0,0,0,0,0,1,30,1
0,1,22,0,22,3,239,239,374,271602,2
0,0,15,0,0,0,1,1,10,230,1
0,0,4,0,0,0,0,0,12,251,1
0,0,12,0,2,0,0,0,3,5,1
0,0,1,0,25,2,0,0,7,384,1
0,0,10,0,0,0,0,0,4,166,2
0,0,13,0,16,0,9,9,19,23045,1
0,0,10,0,15,7,7,7,87,14283,2
0,0,10,0,0,0,0,0,3,201,2
0,0,20,0,5,6,58,58,303,330585,1
0,0,19,0,408,3,156,156,43,57882,1
0,0,10,0,0,0,0,0,4,406,2
0,0,9,0,0,0,1,1,34,1592,1
0,0,9,0,0,0,0,0,1,15,1
0,0,12,0,0,11,0,0,13,27,1
0,0,1,0,1,0,16,16,1867,27965,1
0,0,5,0,0,1,1,1,28,301,1
0,0,1,0,0,1,0,0,2,133,1
0,2,16,0,67,32,271,271,149,323471,1
0,0,3,0,16,3,52,52,22,21700,1
0,0,16,0,0,0,0,0,15,33,1
0,0,15,0,0,0,0,0,2,1188,1
0,0,12,0,18,151,1,1,38,4996,1
0,1,16,0,4,0,0,0,1,5,1
0,0,9,0,0,1,1,1,3,35,1
0,0,1,0,47,173,5,5,5,1772,1
0,0,4,0,446,0,314,314,139,4981,1
0,1,8,0,0,0,0,0,2,610,2
0,1,8,0,0,0,0,0,1,222,2
0,5,1,1,0,0,1750,1750,69,81361,2
0,2,9,0,0,0,2,2,1,374,2
0,0,4,0,4,2,7,7,338,84287,1
0,0,2,0,1,7,101,101,89,23477,2
0,0,1,0,0,0,5,5,331,1896,1
0,0,5,0,0,0,0,0,6,111,1
0,0,3,0,7,0,14,14,32,2766,1
0,4,10,0,0,0,0,0,18,1523,2
0,0,12,0,3,0,1,1,277,2580,1
0,0,5,0,0,0,0,0,1,20,1
0,4,9,2,1,0,75,75,271,55696,3
0,0,10,0,5,0,0,0,2,417,2
0,2,10,1,19,4,15,15,13,1166,1
0,7,16,1,0,2,8,8,13,5138,2
0,0,17,0,7,764,8,8,920,6536,1
0,0,17,0,0,0,0,0,1,13,1
0,0,22,0,1,4,6,6,34,1306,1
0,2,22,1,4,327,711,711,534,335363,1
0,0,16,0,3,4,475,475,1226,4029909,1
0,4,3,0,1,0,71,71,235,213614,3
0,0,20,0,3,2,20,20,49,37814,1
0,0,20,0,8,6,20,20,66,4795,1
0,0,10,0,0,1,3,3,16,12767,2
0,0,1,0,28,31,1,1,13,411,1
0,0,1,0,2,0,0,0,12,684,1
0,0,6,0,0,0,0,0,6,45,1
0,0,2,0,8,5,68,68,33,23032,2
0,0,4,0,5,3,46,46,64,768978,1
0,0,6,0,0,0,0,0,2,10,1
0,0,20,0,2,0,19,19,194,4434,1
0,0,12,0,22,14,5,5,80,4071,1
0,35,18,27,1,0,83940,83940,93,6985505,3
0,0,5,0,22,5,6,6,8,59656,1
0,0,6,0,0,0,0,0,180,761,1
0,7,3,0,11,0,14,14,5,5454,3
0,0,22,0,0,0,0,0,8,107,1
0,0,3,4,15,6,21,21,33,15954,1
0,3,10,1,1,2,2,2,55,27650,2
0,1,5,0,1,4,1,1,3,2473,1
0,0,5,0,0,0,0,0,4,877,1
0,0,5,0,0,0,0,0,60,429,1
0,0,7,0,0,0,0,0,2,197,2
0,0,12,0,11,1,1,1,4,104,1
0,170,22,49,2,0,110881,110881,260,17459593,3
0,0,13,0,0,0,0,0,1,24,1
0,6,7,0,0,0,8,8,59,3048,1
0,1,3,0,3,0,25,25,43,12924,2
0,0,20,0,3,132,2,2,1,58,1
0,0,5,0,0,0,0,0,61,678,1
0,2,17,0,7,0,0,0,1,47,1
0,3,4,0,0,0,0,0,1,388,2
0,2,1,0,3,1,135,135,197,44565,1
0,0,10,0,0,2,0,0,21,5785,2
0,0,12,0,1,0,14,14,28,237052,1
0,1,19,0,0,0,0,0,1,4,1
0,0,20,0,0,0,0,0,1,11,1
0,0,5,0,0,0,0,0,3,90,1
0,0,6,0,19,13,3,3,4,100,1
0,1,17,0,0,0,0,0,1,17,1
0,0,1,0,0,0,0,0,1,19,1
0,3,11,0,6,0,3737,3737,7743,35161733,2
0,0,3,1,13,0,22,22,26,1330,1
0,1,9,0,8,54,4528,4528,41,3335667,1
0,0,14,0,3,2,456,456,218,1852994,1
0,0,6,0,10,5,4,4,431,2158,1
0,0,20,0,0,0,0,0,24,110,1
0,0,2,4,0,0,4,4,10,3340,2
0,1,8,0,0,1,0,0,4,1451,2
0,0,17,0,0,6,0,0,1,41,1
0,0,6,0,0,0,0,0,51,28,1
0,1,4,0,0,0,0,0,3,28,1
0,11,10,22,0,1,911,911,26,102985,3
0,0,22,0,0,0,0,0,1,594,2
0,1,6,0,52,17,1905,1905,152,3266636,1
0,0,18,0,653,142,1183,1183,1247,3728220,1
0,0,10,0,0,0,0,0,2,3,1
0,0,14,0,0,3,25,25,119,21022,1
0,1,18,0,0,0,1,1,47,5516,1
0,0,4,0,0,0,3,3,14,1375,1
0,0,7,0,2,5,12,12,354,93582,1
0,0,10,0,1,3,1,1,30,6496,2
0,0,19,0,0,0,0,0,3,5,1
0,0,11,0,0,0,0,0,8,522,2
0,0,17,0,3,2,0,0,36,353,1
0,0,8,0,0,3,0,0,19,1122,2
0,0,12,0,0,0,0,0,194,592,1
0,0,12,0,57,8,5,5,12,1244,1
0,0,19,0,7,16,128,128,38,1513385,1
0,0,6,0,4,1,0,0,12,167,1
0,0,12,0,0,0,0,0,1,11,1
0,17,3,6,31,454,736,736,212,149542,3
0,0,1,0,4,4,1,1,2,118,1
0,0,21,0,0,0,0,0,2,550,2
0,0,8,0,1,2,9,9,34,3469,2
0,2,8,1,0,0,8,8,25,1408,2
0,2,17,0,0,1,0,0,1,30,1
0,0,12,0,1,0,0,0,2,275,1
0,0,12,0,4,33,0,0,83,6123,1
0,19,9,12,103,1,8676,8676,287,4480890,3
0,0,16,0,57,11,7,7,1,159,1
0,0,13,0,0,0,5,5,343,4269,1
0,0,10,0,1,2,0,0,2,143,2
0,0,7,0,1,1,2,2,19,934,1
0,0,17,0,0,22,2,2,169,2510,1
0,0,8,0,16,276,84,84,92,632282,2
0,4,11,0,46,1,1243,1243,1818,3987801,2
0,1,9,0,0,0,0,0,1,46,1
0,0,2,0,31,54,59,59,92,41366,2
0,0,11,0,1,0,0,0,5,527,1
0,0,21,0,3,133,8,8,268,24614,1
0,0,17,0,0,1,0,0,1,15,1
0,0,22,0,0,0,0,0,10,32,1
0,0,5,0,0,6,0,0,31,2659,1
0,0,21,0,0,0,0,0,227,1157,1
0,0,6,0,0,0,0,0,1,113,2
0,0,19,0,0,1,24,24,35,4951,2
0,2,5,0,0,0,0,0,6,63,1
0,1,8,0,0,0,2,2,1,1194,3
0,0,10,0,0,0,0,0,1,1,1
0,2,21,4,55,48,126,126,112,303995,1
0,0,10,0,0,1,0,0,7,583,1
0,0,22,0,16,2,7,7,7,316,1
0,0,20,0,2,2,0,0,1,3,1
0,0,8,0,0,0,0,0,5,161,1
0,1,1,0,20,2,681,681,33,74300,1
0,0,12,0,2,1,0,0,2,13,1
0,0,22,0,0,0,1,1,33,244,1
0,0,6,0,5,1,5,5,24,1330,1
0,0,22,0,0,0,0,0,13,339,1
0,13,3,13,1255,2,760,760,67,24332,2
0,1,9,1,1,0,833,833,41,292106,2
0,0,22,0,0,0,0,0,1,10,1
0,0,12,0,0,14,0,0,2,11,1
0,0,13,0,0,0,0,0,25,107,1
0,0,1,0,1,2,2,2,22,3775,1
0,0,20,0,9,0,1209,1209,571,5514382,1
0,0,14,0,0,0,0,0,3,13,1
0,6,10,1,0,0,1,1,4,180,2
0,0,1,0,0,0,0,0,20,599860,3
0,0,4,0,3,0,586,586,66,12360,1
0,0,1,0,1,0,2,2,58,2994,1
0,0,20,0,4,0,0,0,1,9,1
0,13,17,3,0,0,11,11,75,59057,3
0,0,4,0,4,7,4,4,14,5809,1
0,1,7,0,0,0,0,0,1,91,1
0,0,2,0,1,0,254,254,2135,1107502,2
0,0,14,0,0,1,13,13,255,54172,1
0,0,7,0,10,9,0,0,22,1959,2
0,0,20,0,1,15,2,2,8,1458,1
0,0,11,0,0,0,2,2,5,384,1
0,2,16,0,95,436,206,206,1479,2041040,1
0,0,22,0,0,0,0,0,3,10,1
0,2,22,1,0,0,45,45,14,1265,1
0,0,18,0,27,9,4,4,9,8194,1
0,0,5,0,40,1,36,36,52,2282,1
0,0,17,0,0,0,0,0,1,44,1
0,0,5,0,0,0,0,0,1,7,1
0,0,22,0,3,9,6,6,109,1137,1
0,0,7,0,0,0,0,0,4,86,1
0,4,8,2,23,9,479,479,65,173540,2
0,0,13,0,0,0,0,0,4,525,1
0,0,12,0,2,8,45,45,205,215303,1
0,0,20,0,8,2,9,9,158,3491,1
0,43,2,59,1903,484,5705,5705,339,2149040,3
0,0,10,0,0,2,0,0,2,509,2
0,2,7,0,0,0,0,0,3,237,2
0,1,10,0,0,0,1,1,1,100,2
0,0,18,0,15,12,56614,56614,196678,1143445916,1
0,0,12,0,0,0,0,0,2,5,1
0,0,2,0,3,7,6,6,14,15530,1
0,0,16,0,1,1,0,0,16,322,1
0,0,16,0,4,3,0,0,4,138,1
0,0,21,0,5,5,7,7,7,357,1
0,0,12,0,25,1,0,0,5,16,1
0,0,20,0,18,0,3,3,8,147,1
0,0,9,0,0,0,0,0,2,46,1
0,0,13,0,0,0,0,0,2,36,1
0,0,22,0,0,0,0,0,6,20,1
0,0,22,0,0,0,0,0,5,13,1
0,0,12,1,14,4,8,8,11,2218,1
0,4,12,0,0,0,19,19,18,3569,2
0,0,12,0,0,0,0,0,10,39,1
0,0,20,0,28,5,4,4,6,43,1
0,0,8,0,4,12,0,0,12,214,2
0,1,13,0,0,1,6,6,18,17305,1
0,0,12,0,7,2,2,2,15,191,1
0,0,13,0,0,0,0,0,50,530,1
0,0,10,0,0,0,0,0,13,2042,2
0,0,17,0,1,8,1,1,17,1321,1
0,0,19,0,120,1,1,1,1,1141,1
0,0,10,0,3,1,2,2,23,3919,2
0,1,12,0,444,6,55,55,11,2212,1
0,6,9,3,9637,71,10846,10846,193,13534530,3
0,16,3,9,64,10,9915,9915,329,2238110,3
0,0,13,0,0,0,0,0,1,6,1
0,0,13,0,22,19,2,2,36,22946,1
0,0,12,0,0,0,0,0,5,58,1
0,1,10,0,1,96,1,1,63,1431,1
0,0,5,0,19,0,11,11,73,6077,1
0,0,21,0,1,4,1,1,92,1192,1
0,0,10,0,26,446,4,4,7,293,1
0,2,9,0,0,1,32,32,248,173198,1
0,0,18,0,0,0,9,9,34,2534,1
0,0,1,0,1,8,5,5,176,5398,1
0,0,7,0,0,0,0,0,1,121,2
0,0,17,0,0,2,4,4,73,6231,1
0,2,11,0,45,34,12,12,46,171612,3
0,0,4,0,16,15,0,0,2,17,1
0,0,12,0,4,9,0,0,26,984,1
0,1,16,0,1700,3025,205,205,258,1451026,1
0,0,22,0,15,166,9,9,144,56675,1
0,0,18,0,0,0,0,0,1,95,2
0,18,11,27,2,0,238,238,18,72147,3
0,0,7,0,3,0,1,1,23,2511,1
0,1,11,0,34,215,14541,14541,1971,167496825,2
0,0,19,0,1,3,1,1,13,258,1
0,0,8,0,1,0,0,0,6,28,1
0,0,18,0,28,2,21528,21528,293218,549852986,1
0,0,2,0,3,8,22,22,45,19330,1
0,2,3,0,145,65,346,346,405,171131,1
0,0,1,0,0,0,2,2,29,2144,2
0,0,18,0,5,2,12894,12894,108981,447974078,1
0,0,21,0,0,0,1,1,8,757,1
0,0,12,0,33,3,15,15,126,1254,1
0,3,11,2,5360,133,1288,1288,993,218944,2
0,8,2,33,1586,46,1194,1194,749,1005426,2
0,0,5,0,3,0,0,0,1,14,1
0,1,11,0,1826,1,994,994,225,2822015,2
0,0,1,0,0,0,0,0,3,199,1
0,0,6,0,1,0,0,0,13,63,1
0,0,16,0,4,0,0,0,6,43,1
0,21,6,10,4,0,1552,1552,558,813295,3
0,0,21,1,4,36,9,9,9,87724,1
0,0,22,0,0,0,0,0,3,9,1
0,5,4,0,8,2,104,104,8,399732,3
0,0,17,3,223,2,35,35,35,13380,1
0,1,2,0,0,0,0,0,3,205,1
0,0,8,2,0,0,0,0,1,151,2
0,1,5,0,3,32,0,0,6,70,1
0,0,13,0,7,91,7,7,22,13739,1
0,0,6,0,14,0,0,0,1,3,1
0,0,22,0,0,0,0,0,4,12,1
0,0,10,0,239,1,10,10,41,8178,2
0,0,10,0,0,0,0,0,5,477,2
0,0,11,0,0,0,97,97,278,736925,2
0,1,2,0,4,1,18579,18579,6114,14728163,1
0,0,16,0,0,0,0,0,8,97,1
0,0,12,0,6,3,3,3,12,13078,1
0,0,17,0,12,5,0,0,7,308,1
0,0,3,0,0,0,67,67,157,8515,1
0,1,7,0,18,4,38313,38313,195901,309625245,2
0,0,12,0,0,0,0,0,3,103,1
0,0,18,0,4,0,8,8,18,1081,1
0,0,9,0,0,0,0,0,2,22,1
0,0,5,0,0,0,0,0,2,81,1
0,0,10,0,4,9,0,0,1,377,2
0,0,19,0,0,4,7,7,168,14018,1
0,0,9,0,1,2,0,0,25,222,1
0,14,8,5,13,11,3441,3441,423,1749618,2
0,0,17,0,0,0,0,0,2,29,1
0,0,19,0,0,0,0,0,32,871,1
0,0,4,0,0,0,0,0,1,53,1
0,100,3,48,19,4,47890,47890,448,5910612,3
0,4,2,10,0,2,2974,2974,1069,5782246,2
0,0,1,0,1,0,1,1,132,1119,1
0,1,8,0,0,0,0,0,5,844,2
0,0,9,0,2,86,0,0,1,6,1
0,0,10,0,0,0,0,0,1,241,2
0,2,12,0,32,3,10,10,23,1169,1
0,0,5,0,0,0,0,0,1,4,1
0,0,22,0,5,17,20,20,128,9511,1
0,0,10,0,15,9,14,14,37,14722,2
0,2,2,1,2,2,1,1,11,1938,2
0,2,2,0,0,0,0,0,3,947,2
0,0,6,0,0,0,0,0,8,419,1
0,0,6,0,0,0,0,0,95,720,1
