favourite_count, up_count, category, comment_count, following_count, favourites_count, followers_count, subscribe_count, videos_count, vv_count, Popularity_rank
0,0,17,0,7,0,1,1,25,1843,1
0,0,7,0,19,8,4595,4595,81455,68158732,2
0,0,22,0,4,0,30,30,1258,29860,1
0,2,20,0,3,0,64,64,45,669466,2
0,0,12,0,8,37,24,24,122,106980,1
0,1,5,0,3,0,3,3,18,3208,2
0,0,17,0,0,0,0,0,1,110,2
0,1,22,0,0,3,1,1,4,455,2
0,0,21,0,0,1,0,0,71,280,1
0,0,10,0,0,0,0,0,2,30,1
0,0,17,0,1,0,0,0,34,1089,1
0,9,14,2,32,0,613,613,498,1007674,3
0,0,9,1,85,0,12357,12357,4041,40528863,2
0,0,18,0,0,0,0,0,4,1811,1
0,0,4,0,26,0,8,8,14,7846,1
0,0,15,1,4061,2,1496,1496,869,736350,2
0,0,12,1,172,1,10,10,33,1015,1
0,0,6,0,0,0,0,0,8,103,1
0,1,5,0,0,0,0,0,1,8,1
0,0,4,0,9,0,214,214,23,9367,1
0,0,17,1,0,0,0,0,1,100,2
0,58,3,17,868,0,60243,60243,5065,87974024,3
0,0,5,0,0,0,0,0,2,18,1
0,0,22,0,0,0,0,0,5,183,1
0,13,2,2,116,469,4296,4296,1846,3704766,2
0,0,4,0,0,0,0,0,1,4,1
0,0,21,0,0,0,0,0,23,109,1
0,0,10,0,1,0,1257,1257,93169,1327094,2
0,2,4,1,0,0,0,0,1,8,1
0,0,10,0,0,0,0,0,1,146,2
0,16,17,0,22,0,632,632,508,2728984,3
0,0,4,0,0,0,0,0,2,182,1
0,2,5,0,161,10,2953,2953,8203,2569018,2
0,0,4,0,0,0,0,0,3,40,1
0,1,10,0,0,0,0,0,1,301,2
0,0,12,0,0,0,0,0,3,8,1
0,3,11,0,38,16,1799,1799,5758,10609811,2
0,1,6,3,3,3,4,4,2,17989,2
0,0,12,0,3,0,0,0,0,686,2
0,1,12,0,3,0,5,5,9,3686,2
0,0,22,0,0,0,0,0,37,94,1
0,0,6,0,1,3,0,0,10,320,1
0,0,17,0,1,5,4,4,282,8578,1
0,1,23,0,28,28,1,1,24,1649,2
0,3,3,2,0,0,4,4,2,558,2
0,0,13,0,2,0,254,254,281,706994,1
0,0,12,0,1,0,3,3,66,1265,1
0,60,3,11,7,56,24655,24655,7134,21225314,3
0,3,11,2,1,0,1733,1733,571,4879933,2
0,2,20,1,66,164,762,762,505,1642100,1
0,25,11,1,5,18,589,589,126,273504,3
0,0,21,0,1,0,9,9,1007,203623,1
0,0,6,0,6,0,0,0,427,1360,1
0,0,12,0,2,9,0,0,15,371,2
0,0,4,0,2,1,1,1,23,1931,1
0,0,4,0,1,0,0,0,2,111,1
0,0,20,0,4,1,26,26,222,39428,1
0,0,14,0,3,0,824,824,311,144298,1
0,65,11,15,43,0,37537,37537,4759,101182663,3
0,2,7,0,714,245,265,265,222,595765,2
0,0,21,0,0,6,0,0,39,505,1
0,2,10,1,11,0,17,17,24,3135,2
0,0,21,0,0,0,0,0,34,211,1
0,0,21,0,1,0,0,0,143,2883,1
0,2,7,3,0,0,9,9,16,11377,3
0,11,10,6,1,1,19157,19157,324,5796698,3
0,0,13,0,0,0,7,7,577,2864,1
0,18,3,61,20,1,558,558,155,80599,3
0,0,6,0,0,12,0,0,2,853,1
0,0,19,2,9999,2,2412,2412,43,1334699,1
0,3,17,0,18,1,3,3,4,273,1
0,0,12,0,12,55,1,1,12,3565,1
0,0,9,0,0,0,0,0,2,32,1
0,0,6,0,0,0,0,0,56,214,1
0,3,1,0,0,6,0,0,3,357,2
0,790,7,51,0,0,22861,22861,207,17879489,3
0,0,6,0,0,0,0,0,3,18,1
0,43,8,6,0,1,182,182,102,99176,3
0,4,7,2,1,0,2126,2126,3355,22013279,3
0,0,22,0,0,0,3,3,61,445,1
0,8,3,0,87,1,959,959,145,332281,3
0,0,10,0,0,0,1,1,113,21052,2
0,0,6,0,2,0,7,7,14,1548,1
0,268,11,402,39,3,653,653,151,1518133,3
0,0,11,0,0,0,1,1,11,411,2
0,0,9,0,3,0,69,69,902,168945,1
0,0,6,0,14,41,16,16,157,5742,1
0,0,21,0,1,0,0,0,9,518,1
0,0,19,0,18,0,386,386,44,1462395,1
0,7,20,2,11,5,7448,7448,2681,56314216,2
0,0,3,0,20,0,158,158,89,98189,2
0,0,12,0,107,1,5,5,11,675,1
0,0,21,0,5,3,0,0,21,304,1
0,0,16,0,0,0,0,0,1,3,1
0,0,20,0,0,0,36,36,44,25198,1
0,7,18,2,308,184,7500,7500,796,38661522,3
0,22,11,0,0,0,0,0,4,4496,3
0,0,6,0,10,5,4,4,431,2183,1
0,0,10,0,0,0,0,0,12,1254,2
0,0,8,0,0,0,0,0,1,134,2
0,1,15,0,0,0,488,488,208,542198,2
0,0,10,0,3,0,1,1,6,1155,2
0,1,17,0,0,0,0,0,1,80,1
0,13,22,13,2,0,360,360,19,28959,2
0,1,12,2,2,2,0,0,1,10954,3
0,0,1,0,0,0,14,14,1259,350348,1
0,0,1,0,0,0,0,0,13,36,1
0,27,11,1,9,5,2396,2396,501,4991117,3
0,0,7,0,0,0,1,1,4,83,1
0,0,9,0,6,3,78,78,66,456003,1
0,66,3,22,490,5,27200,27200,438,6358669,3
0,1,21,0,53,0,38,38,819,23281,1
0,1,20,2,29,18,3,3,1,147,2
0,0,12,2,144,20,101,101,55,11994,1
0,0,20,0,2,5,0,0,4,26,1
0,0,18,0,2,4,170,170,3319,852715,1
0,7,15,0,4,2,2121,2121,615,34690021,3
0,8,2,33,1586,46,1193,1193,750,1006812,2
0,0,20,0,12,9,26,26,31,1630,1
0,40,10,27,6,0,38576,38576,169,3907178,3
0,0,5,0,0,2,1,1,17,445,1
0,2,2,3,1,16,15,15,24,6751,2
0,2,17,0,0,0,0,0,0,239,2
0,0,18,0,3,0,429,429,10062,1991476,2
0,2,18,0,3,0,1,1,0,215,2
0,3,10,1,143,0,385,385,61,28657,2
0,2,15,0,62,0,1378,1378,22845,36060340,3
0,0,5,0,0,0,0,0,3,56,1
0,37,11,15,1,0,30,30,3,17396,3
0,0,4,0,0,0,2,2,25,949,1
0,2,8,1,4,3,17,17,132,17476,2
0,1,20,0,9,60,1136,1136,1081,848215,1
0,0,12,0,2,0,0,0,4,69,1
0,0,7,0,0,2,2,2,31,2425,1
0,1,12,14,54,5,90,90,132,5742,1
0,1,2,0,0,0,0,0,3,240,2
0,0,4,0,0,1,0,0,2,906,1
0,1,22,0,49,47,10,10,14,334,1
0,0,17,0,5,1,0,0,3,568,1
0,7,4,0,156,23,88,88,59,419482,2
0,0,18,0,0,0,1142,1142,1145,9515773,1
0,0,6,1,3,0,9,9,5,280,1
0,2,5,0,1,1,5,5,60,7323,1
0,0,1,0,209,789,84,84,84,32304,1
0,0,9,0,0,0,0,0,8,31,1
0,0,23,0,0,0,1,1,33,3151,1
0,0,12,0,0,0,0,0,17,160,2
0,1,20,0,289,7,4807,4807,275,1610906,1
0,6,9,4,16,0,10054,10054,180,4172018,2
0,9,7,8,1,0,1329,1329,374,1373895,3
0,0,12,0,0,0,0,0,7,126,1
0,0,21,0,0,0,1,1,14,2919,1
0,0,6,0,0,0,4,4,4387,352851,1
0,49,3,114,35,2,5022,5022,263,602891,3
0,0,12,0,1,0,0,0,34,848,1
0,0,12,0,1,0,0,0,2,130,1
0,0,16,0,0,0,0,0,1,7,1
0,1,11,0,25,125,638,638,2147,2258882,2
0,2,4,0,0,0,0,0,1,491,2
0,0,12,9,98,2,186,186,106,7396,1
0,0,5,0,3,11,2,2,190,1960,1
0,0,17,0,4,0,1,1,19,471,1
0,7,12,21,18,1,21,21,37,5304,2
0,0,12,0,2,4,1,1,5,114,1
0,0,1,0,0,0,0,0,172,1126,1
0,1,10,0,300,268,78,78,120,46551,2
0,0,11,0,0,0,0,0,4,101,1
0,0,12,0,1,0,1,1,56,3138,1
0,1,7,0,0,0,1,1,40,519,1
0,0,21,0,2,13,4,4,45,3867,1
0,1,11,2,1,0,18701,18701,2251,16572373,3
0,0,14,0,4,2,62,62,126,3965052,1
0,0,1,0,0,0,0,0,2,100,2
0,0,1,0,12,7,3,3,8,8056,1
0,3,8,4,9,3,0,0,2,204,2
0,1,10,0,13,0,33,33,66,214519,2
0,0,13,0,3,18,1,1,207,5379,1
0,2,7,0,234,157,2095,2095,6123,8256486,2
0,2,16,0,0,0,1,1,3,152,2
0,0,14,0,0,0,0,0,5,46,1
0,0,10,0,17,1,4,4,32,474,1
0,0,10,0,11,0,265,265,395,584675,2
0,0,12,0,0,0,0,0,3,387,2
0,12,10,23,6440,5480,2261,2261,476,1175498,2
0,1365,3,559,40,17,174147,174147,1550,53714075,3
0,0,1,0,1,0,296,296,178,21669,1
0,40,22,10,4,0,3642,3642,72,189832,3
0,1,1,0,18,1,0,0,4,295,2
0,0,12,0,0,0,0,0,10,84,1
0,0,7,0,1,0,5688,5688,2164,43713819,2
0,1,8,2,0,2,8,8,66,3100,2
0,1,5,0,0,0,0,0,2,30,1
0,0,12,0,0,0,0,0,2,139,2
0,1,20,0,6,5,258,258,1110,343032,1
0,0,18,0,17,1,4307,4307,2087,59589716,1
0,0,10,0,72,2,111,111,108,99722,2
0,0,19,0,0,0,0,0,1,3,1
0,0,14,0,10,1,128,128,1306,576043,1
0,0,5,1,1,46,0,0,8,1216,2
0,0,10,0,53,2,462,462,89,17752,2
0,1,7,0,13,96,480,480,2308,1347420,2
0,0,5,0,0,1,1,1,28,302,1
0,1,10,0,0,0,306,306,67,4464665,3
0,0,19,0,23,11,2214,2214,10229,6041322,1
0,1,20,0,16,14,26,26,105,2098,1
0,6,20,2,7,1,4907,4907,735,11104939,2
0,0,13,0,1,1,0,0,2,7,1
0,0,16,0,52,17,11,11,195,46601,1
0,0,12,0,0,0,0,0,3,60,1
0,22,2,37,41,2,554,554,89,48844,2
0,0,9,0,2,0,9,9,78,8545,1
0,7,2,9,3,0,1327,1327,128,153127,2
0,0,21,0,1,6,0,0,35,3498,1
0,1,16,0,61,611,602,602,815,752714,1
0,0,9,0,0,0,0,0,7,93,1
0,0,12,0,0,0,0,0,1,141,2
0,0,5,0,0,1,0,0,6,172,1
0,0,4,0,9,4,10,10,63,56192,1
0,8,8,1,0,0,235,235,21,236080,3
0,0,12,0,33,159,3,3,279,6728,1
0,1,17,0,1,1,40,40,55,194430,2
0,0,9,0,0,0,9,9,184,4252,1
0,3,10,0,0,1,0,0,14,604,2
0,34,3,19,58,26,3197,3197,268,627701,3
0,6,10,3,8,62,747,747,338,531312,2
0,21,2,40,8092,5,6822,6822,430,1783491,3
0,1,9,0,0,1,0,0,9,138,1
0,2,4,0,2,16,9,9,62,53761,1
0,0,6,0,0,0,0,0,28,32,1
0,0,15,0,6,3,7,7,104,8348,1
0,54,3,14,38,4,2531,2531,298,1249826,3
0,6,21,6,55,1,10568,10568,91,1363437,2
0,7,4,0,15,10,96,96,165,4237940,3
0,0,14,0,17,7,7609,7609,7453,4398005,1
0,0,20,0,308,0,384,384,2600,1955703,1
0,0,21,0,5,7,27,27,374,122667,1
0,2,11,1,7,5,1372,1372,6594,5524692,1
0,25,3,22,14,0,7081,7081,316,959257,3
0,72,18,18,65,0,153975,153975,145,58131289,3
0,0,14,0,12,3,557,557,2483,2173762,1
0,2,2,0,32,84,155573,155573,8856,25125865,3
0,0,1,0,0,0,0,0,2,22,1
0,52,3,33,2,5,5938,5938,863,2076952,3
0,0,13,0,0,0,0,0,6,26,1
0,13,24,16,0,0,1,1,17,21064,3
0,0,11,0,96,3,3103,3103,4956,32108627,2
0,0,21,0,0,0,0,0,12,75,1
0,0,2,0,0,0,0,0,11,940,2
0,0,9,1,2,5,0,0,8,119,1
0,1,7,0,4,175,4,4,3,296,1
0,0,16,0,0,0,61,61,304,440496,1
0,0,18,0,6,33,1028,1028,22189,19261031,2
0,0,21,0,13,12,40,40,221,196929,1
0,543,22,110,36,0,38177,38177,64,2746623,3
0,0,17,0,0,0,1,1,0,316,1
0,2,8,0,0,8,728,728,477,208488,2
0,1,4,0,5,3,0,0,1,28,1
0,0,14,1,0,0,0,0,1,79,1
0,0,20,0,0,0,0,0,1,2,1
0,0,5,0,0,1,5,5,93,12318,1
0,4,17,0,18,0,780,780,258,3834367,2
0,3,1,6,3253,5,531,531,141,10755,1
0,0,16,0,1,0,0,0,8,9,1
0,0,6,0,18,22,12,12,59,38011,1
0,1,19,0,0,0,0,0,4,865,1
0,0,18,0,0,0,0,0,10,63,1
0,0,14,0,11,27,3,3,80,65955,1
0,0,7,0,0,0,4,4,250,11007,1
0,0,5,0,25,1,0,0,9,82,1
0,0,21,0,217,3,266,266,317,340214,2
0,3,7,1,51,9,73,73,28,16916,1
0,0,4,0,0,0,0,0,1,7,1
0,0,17,4,1,0,2,2,12,199,1
0,6,11,0,8,1,1317,1317,2660,2499433,2
0,0,17,0,9,11,61,61,419,824914,1
0,3,12,0,2,0,507,507,864,2151364,2
0,1,22,0,22,6,4,4,27,4474,1
0,0,12,2,19,5,46,46,30,3761,1
0,9,8,4,0,0,1,1,1,379,2
0,4,9,1,13,1,660,660,59,3697209,2
0,0,9,0,0,0,0,0,19,1208,2
0,0,20,0,0,0,0,0,39,434,1
0,618,3,120,9,3,228987,228987,1120,76845557,3
0,40,3,5,2,0,10576,10576,499,8764626,3
0,0,19,0,58,4,32,32,136,24037,1
0,1,7,2,22,44,10034,10034,3020,39124778,2
0,0,9,0,0,0,0,0,10,46,1
0,1,11,0,291,0,2796,2796,658,4529578,2
0,0,20,0,0,0,0,0,2,7,1
0,0,22,0,5364,50,1728,1728,1186,359087,1
0,0,14,0,52,17,4,4,9,391,1
0,0,5,0,3,0,1,1,24,140,1
0,4,4,0,0,0,0,0,1,76,1
0,454,3,87,1,0,26929,26929,257,6422012,3
0,0,21,0,0,0,0,0,1,9,1
0,0,5,0,8,16,0,0,5,158,1
0,0,13,0,0,0,0,0,167,603,1
0,0,22,0,0,0,0,0,5,117,1
0,0,14,0,0,0,0,0,4,106,1
0,0,13,0,0,0,1,1,148,1196,1
0,0,4,0,0,0,0,0,0,14,1
0,0,21,0,1,0,0,0,6,55,1
0,0,12,0,0,0,0,0,2,71,1
0,1,10,0,69,128,571,571,162,515799,2
0,0,21,0,0,0,0,0,3,16,1
0,0,14,0,4,0,1,1,51,14235,1
0,0,12,0,6,37,3,3,216,2612,1
0,0,17,0,2,1,1,1,8,175,1
0,0,5,0,7,0,16,16,79,5890,1
0,1,18,0,1,3,13,13,173,20647,2
0,0,23,0,20,1,46,46,72,53745,1
0,10,19,0,2,1,2,2,23,17640,3
0,0,12,0,13,0,15,15,4,29201,1
0,0,11,0,0,0,0,0,23,934,2
0,0,21,1,307,3,246,246,212,12142,1
0,0,16,0,12,1,0,0,8,331,1
0,1,5,0,1,11,5,5,6,48515,1
0,1,17,0,28,3,103,103,153,383806,2
0,0,9,0,11,1,98,98,593,703416,1
0,84,3,26,23,0,71916,71916,1052,10316243,3
0,0,2,1,0,0,0,0,4,447,2
0,0,9,0,1,1,2,2,30,645,1
0,1,21,0,0,0,0,0,1,81,1
0,0,1,0,0,0,0,0,42,34240,2
0,0,18,0,2,0,88,88,5976,1121376,1
0,0,19,0,26,22,3,3,87,7889,1
0,0,2,0,23,4,0,0,33,263,1
0,0,4,0,0,0,0,0,1,86,2
0,9,3,8,34,1,2793,2793,276,2206123,2
0,1,10,0,0,0,0,0,3,250,2
0,3,7,1,123,5,6273,6273,1496,15214114,3
0,1,12,2,13,55,325,325,279,1175445,1
0,1,4,0,1,0,2,2,6,232,1
0,1,15,0,22,0,5,5,55,159841,1
0,0,5,0,30,5,9,9,170,59859,1
0,0,14,0,1,79,7,7,34,8176,1
0,0,20,0,0,0,0,0,4,95,1
0,0,19,0,15,4,80,80,72,563415,1
0,8,17,10,39,0,6550,6550,669,39790663,3
0,21,14,22,3,2,5903,5903,32,978039,3
0,9,10,6,34,74,309,309,571,900562,2
0,6,3,6,0,0,85,85,7,21078,3
0,1,12,3,0,27,58,58,14,1328,2
0,1,14,0,0,0,0,0,0,375,2
0,0,21,0,5,0,46,46,106,303077,1
0,0,19,0,0,0,0,0,0,17,1
0,0,23,0,0,0,0,0,8,24,1
0,1,16,0,115,66,18,18,206,28305,2
0,10,2,1,0,0,0,0,1,999,3
0,0,14,0,26,1,1303,1303,14162,14311884,1
0,0,18,0,8,31,1,1,71,3444,1
0,1,5,0,0,2,1,1,2,29,1
0,0,16,0,0,1,152,152,1041,840375,2
0,1,4,0,1,3,0,0,2,354,2
0,0,21,0,2,0,0,0,1,11,1
0,3,9,1,18,3,0,0,5,167,1
0,1,8,0,0,2,0,0,9,972,2
0,0,10,0,12,43,2,2,2,340,2
0,0,11,0,22,0,3512,3512,3690,21745428,2
0,53,11,3,78,1,8137,8137,195,13979899,3
0,0,5,0,0,1,1,1,12,422,1
0,0,12,2,10,1,4,4,25,332,1
0,2,10,2,2911,1,1058,1058,5927,1234121,2
0,0,10,0,2,0,378,378,19939,260369,2
0,0,19,0,0,0,0,0,2,16,1
0,0,16,0,1,0,2,2,42,4507,2
0,0,17,0,0,0,0,0,3,84,1
0,0,14,0,1,0,0,0,1,7,1
0,0,5,0,0,0,0,0,1,6,1
0,16,3,1,89,1,690,690,246,80657,2
0,0,2,0,0,2,2,2,36,3132,2
0,1,18,0,4,1,45760,45760,96115,1355108784,1
0,1,6,0,1,14,892,892,1169,1093451,1
0,0,18,0,10,0,61,61,2718,2558442,1
0,0,7,0,0,3,1,1,34,2468,1
0,0,12,1,3,18,82,82,110,612989,2
0,0,2,0,7,17,17,17,25,18425,2
0,1,16,0,4,0,0,0,3,923,2
0,6,16,2,0,0,1,1,3,411,2
0,0,22,0,0,0,0,0,1,3,1
0,1,5,0,1,1,2,2,20,1573,1
0,3,9,0,749,376,10727,10727,935,77135873,2
0,0,19,0,21,1,251,251,736,8825779,1
0,1,2,0,4,0,6,6,20,6887,2
0,1,16,0,16,5,32,32,228,761431,2
0,0,5,0,10,2,4,4,60,14175,1
0,0,15,1,0,0,21,21,118,22924,2
0,164,3,27,44,3,84988,84988,1828,18196183,3
0,0,22,0,1,1,0,0,7,478,1
0,0,21,0,9,114,9,9,2087,30634,1
0,0,12,0,0,70,0,0,6,133,1
0,0,4,0,39,16,186,186,513,572651,1
0,3,10,1,0,0,1,1,126,1826,2
0,0,1,0,0,1,0,0,7,81,1
0,4,8,1,114,23,220,220,382,64261,2
0,0,21,0,0,0,0,0,11,134,1
0,0,18,0,0,0,27,27,1338,48275,1
0,0,19,0,25,1,2,2,2,333,2
0,0,17,0,0,1,0,0,2,39,1
0,0,10,0,2,0,5,5,170,8924,1
0,0,8,0,3,10,25,25,255,120419,2
0,70,3,536,4,0,29491,29491,52,15864586,3
0,2,2,1,3,0,5,5,91,8975,2
0,0,10,0,0,0,0,0,2,189,2
0,0,9,0,0,0,501,501,21536,7193200,1
0,0,12,0,3,1,0,0,1,18,1
0,2,1,1,12,0,456,456,281,554475,2
0,0,12,0,0,2,0,0,2,104,1
0,3,18,0,1,1,0,0,2,137,2
0,4,4,0,0,0,1,1,1,333,2
0,0,7,1,5,0,5,5,395,347060,2
0,561,9,2,2827,0,4181,4181,1122,1519486,3
0,16,8,0,1,4,4,4,4,450,2
0,0,21,0,196,3,152,152,71,15828,1
0,2,15,0,0,0,1,1,25,2213,2
0,0,20,0,0,0,0,0,1,47,1
0,0,12,0,96,208,25,25,47,3489,1
0,1,17,0,0,0,0,0,14,4273,3
0,3,19,4,3,0,43042,43042,5193,325244146,3
0,0,6,0,0,0,1,1,19,310,1
0,0,10,0,2,1,2,2,45,5832,1
0,0,10,0,0,0,0,0,8,3673,3
0,1,16,0,81,23,183,183,358,94268,1
0,1,9,0,0,0,0,0,13,97,1
0,0,20,0,3,4,0,0,1,3,1
0,0,17,0,8,14,0,0,1,330,2
0,1,4,0,15,26,13,13,175,2223,2
0,0,10,0,0,0,0,0,3,3758,3
0,0,7,0,162,12,7082,7082,2433,82432619,2
0,168,3,47,1,0,12036,12036,809,3134724,3
0,0,10,0,2,0,5053,5053,454678,4775518,2
0,0,14,0,0,0,0,0,4,58,1
0,0,14,0,0,0,0,0,3,123,1
0,595,3,194,36,4,343054,343054,1472,179920266,3
0,3,8,0,0,0,1,1,35,1859,2
0,0,13,0,8,7,145,145,230,71641,1
0,0,4,0,1,0,1,1,13,500,2
0,0,10,0,6,5,0,0,22,185,1
0,3,20,0,5,4,2,2,15,10674,2
0,0,2,1,7,4,1,1,2,883,2
0,4,7,2,57,7,2913,2913,7543,86183578,2
0,1,8,0,11,3,133,133,1545,232768,2
0,11,2,0,0,2,0,0,21,4728,3
0,0,6,0,1,0,0,0,1,15,1
0,0,9,0,0,0,0,0,26,537,1
0,0,12,0,72,6,9,9,8,8397,1
0,3,9,0,2,26,2,2,68,5339,2
0,1,4,1,1,20,0,0,45,1225,1
0,13,17,3,0,0,11,11,79,64592,3
0,0,2,0,0,31,1,1,62,28906,2
0,1,8,0,6,126,3,3,14,3537,2
0,6,6,2,6,1,21616,21616,3792,25915319,2
0,2,16,0,0,0,7,7,140,13220,2
0,0,16,0,6,1,1,1,2,3,1
0,0,10,0,1,0,0,0,25,904,2
0,0,21,1,4,36,9,9,9,87738,1
0,216,3,18,304,6,77865,77865,693,46067208,3
0,0,5,0,1,4,1,1,89,718,1
0,0,6,0,0,0,6,6,8550,1989167,1
0,0,22,0,1,2,0,0,9,274,2
0,31,17,68,6,1,4780,4780,92,2703324,3
0,2,8,2,0,0,1526,1526,928,3986549,2
0,0,6,0,21,28,350,350,99,49213,1
0,0,17,0,0,0,0,0,1,33,1
0,0,16,0,3,0,52,52,845,207216,1
0,0,10,0,0,0,0,0,7,30,1
0,0,6,0,7,0,1503,1503,1370,4953414,1
0,3,16,0,2,1,7,7,238,12472,2
0,8,10,0,5,5,3,3,4,717,2
0,15,3,8,16,12,3379,3379,90,557612,3
0,0,21,1,4,22,6,6,46,36521,1
0,0,6,0,0,0,0,0,8,699,1
0,22,2,0,33,2,1697,1697,5508,20509883,3
0,10,22,4,12,0,16432,16432,1418,3239600,2
0,0,1,0,0,1,42,42,17,3147706,3
0,1,2,1,4,3,562,562,93,1168103,2
0,0,5,0,2,11,4,4,95,7487,2
0,0,9,0,0,2,0,0,66,1233,1
0,0,4,0,0,1,0,0,27,149,1
0,7,3,4,106,15,2856,2856,1268,4217476,3
0,0,17,0,3,2,0,0,13,144,1
0,5,9,5,28,0,21808,21808,456,26277341,3
0,0,13,0,0,0,2,2,29,1429,1
0,0,8,0,4,3,1546,1546,5785,647620,2
0,0,10,0,3,1,0,0,8,112,1
0,0,8,0,4,2,15,15,105,9514,2
0,1,11,0,1,0,326,326,74,1995148,2
0,4,7,1,1,1,3378,3378,1565,8446101,2
0,374,3,371,0,1,36721,36721,222,2959402,3
0,2,12,1,21,1,10,10,26,2659,1
0,0,14,0,0,0,0,0,5,54,1
0,0,15,0,5,0,0,0,21,114,1
0,0,10,0,0,0,14,14,285,10184,2
0,0,10,0,0,0,7,7,122,10239,1
0,0,6,0,0,0,0,0,1,36,1
0,2,11,0,26,73,426,426,350,446760,2
0,1,17,14,422,9,127,127,133,6715,1
0,18,5,7,17,8,25894,25894,3364,96927371,3
0,0,14,0,0,0,0,0,6,51,1
0,291,9,97,1,0,319082,319082,198,132573407,3
0,8,5,4,9,2,1241,1241,2979,2309452,2
0,38,7,12,5,0,3545,3545,179,224253,2
0,1,7,0,1,0,0,0,1,31,1
0,0,23,0,40,1,1174,1174,77,4874270,1
0,0,22,0,1,0,3958,3958,277,2005082,3
0,49,14,44,8,6,68426,68426,411,24948878,3
0,0,1,0,0,0,1,1,19,3833,1
0,0,19,0,3,1,0,0,1,28,1
0,21,8,17,8,35,952,952,239,174014,3
0,0,7,0,0,0,1,1,20,1506,1
0,0,18,0,0,1,41,41,773,70868,1
0,0,16,0,40,5629,1081,1081,2421,8345450,1
0,0,1,0,6,1,8,8,73,45659,2
0,6,8,4,3015,3,1355,1355,36,281562,2
0,10,11,8,13,0,53,53,183,61245,3
0,0,9,0,0,0,0,0,17,24546,1
0,0,2,18,23,233,169,169,285,1107977,3
0,0,12,0,0,4,1,1,13,833,1
0,1,1,0,0,0,0,0,3,2010,3
0,0,4,0,0,5,0,0,7,658,1
0,2,12,0,38,4,3,3,40,1374,2
0,0,12,0,396,5,23,23,71,1141,1
0,3,10,1,36,42,398,398,393,199198,2
0,2,7,0,0,0,0,0,2,295,2
0,1,10,0,0,1,0,0,1,1487,3
0,0,5,0,4,1,1,1,8,797,1
0,0,5,0,0,0,2,2,12,1760,1
0,0,5,0,3,0,3,3,28,1657,1
0,0,17,0,0,0,0,0,4,44,1
0,0,6,2,21,20,8815,8815,140,1386152,2
0,36,2,120,1905,81,5085,5085,349,3748099,3
0,5,3,0,209,5,98920,98920,11409,116468199,3
0,0,16,0,6587,43,1511,1511,1135,373879,1
0,0,4,0,0,0,2,2,14,3729,2
0,0,21,0,11,6,5,5,45,318,1
0,1,1,1,0,0,0,0,8,52,1
0,0,4,0,1544,1,1072,1072,10,277730,1
0,1,21,0,2,1,3,3,9,18919,1
0,0,6,0,31,24,8,8,21,1515,1
0,0,17,0,0,0,0,0,9,132,1
0,0,6,0,0,1,0,0,3,39,1
0,0,14,0,6,6,9,9,67,55908,1
0,3,2,0,0,3,49,49,18,260109,3
0,0,12,0,0,0,0,0,14,211,1
0,0,10,0,0,0,0,0,2,85,1
0,4,7,25,5,0,320,320,744,2761929,3
0,1,10,0,2,1,63,63,63,78236,3
0,2,16,2,0,0,0,0,3,293,1
0,0,13,0,0,0,0,0,13,359,1
0,11,18,5,5,1,6368,6368,290,10526265,3
0,0,20,0,1,0,51,51,969,70781,1
0,0,21,0,0,0,0,0,36,3053,1
0,1,2,0,0,0,0,0,8,836,2
0,103,20,127,50,3,14653,14653,86,3156738,3
0,509,3,61,10,6,310757,310757,536,34353536,3
0,0,21,0,0,1,0,0,1,122,1
0,0,4,0,0,0,0,0,4,480,1
0,1,12,0,2,2,1,1,60,1908,1
0,1,12,0,100,401,64,64,25,1528,2
0,2,7,0,8,24,38,38,1091,112929,1
0,0,12,0,7,58,0,0,7,30,1
0,62,3,18,1247,12,12077,12077,1108,20188432,3
0,1,18,0,102,0,58,58,94,80702,1
0,0,20,0,4,0,0,0,6,56,1
0,0,6,0,67,108,3,3,20,1350,1
0,0,21,0,0,1,0,0,2,40,1
0,0,21,0,3,0,1,1,355,3639,1
0,11,8,12,2,0,2115,2115,3401,8156038,2
0,0,20,0,0,0,0,0,1,43,1
0,0,7,0,0,1,49,49,33,185681,2
0,5,1,0,0,0,1,1,2,407,2
0,1,9,0,1,0,14,14,110,26231,1
0,0,19,0,5,0,37,37,160,336457,1
0,17,22,10,13,1,3635,3635,49,177419,2
0,6,8,3,21,1,12,12,34,16084,2
0,0,12,0,11,0,0,0,16,3222,1
0,1,3,0,1,0,3210,3210,1938,2243314,2
0,0,15,0,36,1,1827,1827,16312,7423380,1
0,0,5,0,1,5,0,0,61,330,1
0,0,2,1,0,0,97,97,162,24387,1
0,0,21,0,0,22,1,1,23,13470,1
0,0,12,0,0,0,0,0,2,24,1
0,0,1,0,0,0,0,0,2,85,1
0,0,7,0,0,1,0,0,20,124,2
0,0,15,0,0,0,1,1,10,263,1
0,0,19,0,1,1,0,0,3,37,1
0,1,7,0,0,0,0,0,3,3749,1
0,12,18,5,3,0,10963,10963,6304,144118002,3
0,0,9,0,0,1,1,1,3,50,1
0,0,4,0,446,0,315,315,140,5040,1
0,2,8,0,0,0,0,0,2,805,2
0,8,1,1,0,0,1761,1761,69,82453,2
0,4,9,0,0,0,2,2,1,734,2
0,0,1,0,0,0,7,7,366,2189,1
0,0,5,0,0,0,0,0,6,181,1
